name	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	string_name	string_detail	comments
item_clothing_vest_agi_lvl20_02_01	object/tangible/wearables/vest/vest_s02.iff			20				2	1575			1	Nimble Vest	Nimble Vest
item_clothing_vest_agi_lvl30_02_01	object/tangible/wearables/vest/vest_s03.iff			30				2	2810			1	Quick Vest	Quick Vest
item_clothing_vest_agi_lvl40_02_01	object/tangible/wearables/vest/vest_s04.iff			40				2	4290			1	Adroit Vest	Adroit Vest
item_clothing_vest_agi_lvl50_02_01	object/tangible/wearables/vest/vest_s05.iff			50				2	5870			1	Alert Vest	Alert Vest
item_clothing_vest_agi_lvl60_02_01	object/tangible/wearables/vest/vest_s06.iff			60				2	7390			1	Vest of Grace	Vest of Grace
item_clothing_vest_agi_lvl70_02_01	object/tangible/wearables/vest/vest_s09.iff			70				2	8700			1	Balanced Vest	Balanced Vest
item_clothing_vest_sta_lvl10_02_01	object/tangible/wearables/vest/vest_s10.iff			10				2	225			1	Lightweight Vest	Lightweight Vest
item_clothing_vest_sta_lvl20_02_01	object/tangible/wearables/vest/vest_s11.iff			20				2	1575			1	Featherweight Vest	Featherweight Vest
item_clothing_vest_sta_lvl30_02_01	object/tangible/wearables/vest/vest_s15.iff			30				2	2810			1	Vest of Stamina	Vest of Stamina
item_clothing_vest_sta_lvl40_02_01	object/tangible/wearables/vest/vest_s01.iff			40				2	4290			1	Vital Vest	Vital Vest
item_clothing_vest_sta_lvl50_02_01	object/tangible/wearables/vest/vest_s02.iff			50				2	5870			1	Tenacious Vest	Tenacious Vest
item_clothing_vest_sta_lvl60_02_01	object/tangible/wearables/vest/vest_s03.iff			60				2	7390			1	Vest of Grit	Vest of Grit
item_clothing_vest_sta_lvl70_02_01	object/tangible/wearables/vest/vest_s04.iff			70				2	8700			1	Vest of Fortitude	Vest of Fortitude
item_clothing_vest_con_lvl10_02_01	object/tangible/wearables/vest/vest_s05.iff			10				2	225			1	Vigorous Vest	Vigorous Vest
item_clothing_vest_con_lvl20_02_01	object/tangible/wearables/vest/vest_s06.iff			20				2	1575			1	Fit Vest	Fit Vest
item_clothing_vest_con_lvl30_02_01	object/tangible/wearables/vest/vest_s09.iff			30				2	2810			1	Hardy Vest	Hardy Vest
item_clothing_vest_con_lvl40_02_01	object/tangible/wearables/vest/vest_s10.iff			40				2	4290			1	Robust Vest	Robust Vest
item_clothing_vest_con_lvl50_02_01	object/tangible/wearables/vest/vest_s11.iff			50				2	5870			1	Vest of Health	Vest of Health
item_clothing_vest_con_lvl60_02_01	object/tangible/wearables/vest/vest_s15.iff			60				2	7390			1	Vest of Constitution	Vest of Constitution
item_clothing_vest_con_lvl70_02_01	object/tangible/wearables/vest/vest_s01.iff			70				2	8700			1	Durable Vest	Durable Vest
item_clothing_vest_str_lvl10_02_01	object/tangible/wearables/vest/vest_s02.iff			10				2	225			1	Brawny Vest	Brawny Vest
item_clothing_vest_str_lvl20_02_01	object/tangible/wearables/vest/vest_s03.iff			20				2	1575			1	Brute Vest	Brute Vest
item_clothing_vest_str_lvl30_02_01	object/tangible/wearables/vest/vest_s04.iff			30				2	2810			1	Strength Vest	Strength Vest
item_clothing_vest_str_lvl40_02_01	object/tangible/wearables/vest/vest_s05.iff			40				2	4290			1	Vest of Force	Vest of Force
item_clothing_vest_str_lvl50_02_01	object/tangible/wearables/vest/vest_s06.iff			50				2	5870			1	Stalwart Vest	Stalwart Vest
item_clothing_vest_str_lvl60_02_01	object/tangible/wearables/vest/vest_s09.iff			60				2	7390			1	Stout Vest	Stout Vest
item_clothing_vest_str_lvl70_02_01	object/tangible/wearables/vest/vest_s10.iff			70				2	8700			1	Fervent Vest	Fervent Vest
item_clothing_vest_pre_lvl10_02_01	object/tangible/wearables/vest/vest_s11.iff			10				2	225			1	Vest of Aim	Vest of Aim
item_clothing_vest_pre_lvl20_02_01	object/tangible/wearables/vest/vest_s15.iff			20				2	1575			1	Vest Of Veracity	Vest Of Veracity
item_clothing_vest_pre_lvl30_02_01	object/tangible/wearables/vest/vest_s01.iff			30				2	2810			1	Accurate Vest	Accurate Vest
item_clothing_vest_pre_lvl40_02_01	object/tangible/wearables/vest/vest_s02.iff			40				2	4290			1	Sharp Vest	Sharp Vest
item_clothing_vest_pre_lvl50_02_01	object/tangible/wearables/vest/vest_s03.iff			50				2	5870			1	Sure Vest	Sure Vest
item_clothing_vest_pre_lvl60_02_01	object/tangible/wearables/vest/vest_s04.iff			60				2	7390			1	Exacting Vest	Exacting Vest
item_clothing_vest_pre_lvl70_02_01	object/tangible/wearables/vest/vest_s05.iff			70				2	8700			1	Precise Vest	Precise Vest
item_clothing_vest_lck_lvl10_02_01	object/tangible/wearables/vest/vest_s06.iff			10				2	225			1	Hopeful Vest	Hopeful Vest
item_clothing_vest_lck_lvl20_02_01	object/tangible/wearables/vest/vest_s09.iff			20				2	1575			1	Lucky Vest	Lucky Vest
item_clothing_vest_lck_lvl30_02_01	object/tangible/wearables/vest/vest_s10.iff			30				2	2810			1	Charmed Vest	Charmed Vest
item_clothing_vest_lck_lvl40_02_01	object/tangible/wearables/vest/vest_s11.iff			40				2	4290			1	Vest of Opportunity	Vest of Opportunity
item_clothing_vest_lck_lvl50_02_01	object/tangible/wearables/vest/vest_s15.iff			50				2	5870			1	Vest of Serendipity	Vest of Serendipity
item_clothing_vest_lck_lvl60_02_01	object/tangible/wearables/vest/vest_s01.iff			60				2	7390			1	Vest of Success	Vest of Success
item_clothing_vest_lck_lvl70_02_01	object/tangible/wearables/vest/vest_s02.iff			70				2	8700			1	Vest of Fate	Vest of Fate
item_clothing_hat_agi_lvl10_02_01	object/tangible/wearables/hat/hat_s02.iff			10				2	225			1	Dexterous Hat	Dexterous Hat
item_clothing_hat_agi_lvl20_02_01	object/tangible/wearables/hat/hat_s04.iff			20				2	1575			1	Nimble Hat	Nimble Hat
item_clothing_hat_agi_lvl30_02_01	object/tangible/wearables/hat/hat_s10.iff			30				2	2810			1	Quick Hat	Quick Hat
item_clothing_hat_agi_lvl40_02_01	object/tangible/wearables/hat/hat_s12.iff			40				2	4290			1	Adroit Hat	Adroit Hat
item_clothing_hat_agi_lvl50_02_01	object/tangible/wearables/hat/hat_s13.iff			50				2	5870			1	Alert Hat	Alert Hat
item_clothing_hat_agi_lvl60_02_01	object/tangible/wearables/hat/hat_s14.iff			60				2	7390			1	Hat of Grace	Hat of Grace
item_clothing_hat_agi_lvl70_02_01	object/tangible/wearables/hat/hat_s04.iff			70				2	8700			1	Balanced Hat	Balanced Hat
item_clothing_hat_sta_lvl10_02_01	object/tangible/wearables/hat/hat_s10.iff			10				2	225			1	Lightweight Hat	Lightweight Hat
item_clothing_hat_sta_lvl20_02_01	object/tangible/wearables/hat/hat_s12.iff			20				2	1575			1	Featherweight Hat	Featherweight Hat
item_clothing_hat_sta_lvl30_02_01	object/tangible/wearables/hat/hat_s13.iff			30				2	2810			1	Hat of Stamina	Hat of Stamina
item_clothing_hat_sta_lvl40_02_01	object/tangible/wearables/hat/hat_s14.iff			40				2	4290			1	Vital Hat	Vital Hat
item_clothing_hat_sta_lvl50_02_01	object/tangible/wearables/hat/hat_s02.iff			50				2	5870			1	Tenacious Hat	Tenacious Hat
item_clothing_hat_sta_lvl60_02_01	object/tangible/wearables/hat/hat_s10.iff			60				2	7390			1	Hat of Grit	Hat of Grit
item_clothing_hat_sta_lvl70_02_01	object/tangible/wearables/hat/hat_s12.iff			70				2	8700			1	Hat of Fortitude	Hat of Fortitude
item_clothing_hat_con_lvl10_02_01	object/tangible/wearables/hat/hat_s13.iff			10				2	225			1	Vigorous Hat	Vigorous Hat
item_clothing_hat_con_lvl20_02_01	object/tangible/wearables/hat/hat_s14.iff			20				2	1575			1	Fit Hat	Fit Hat
item_clothing_hat_con_lvl30_02_01	object/tangible/wearables/hat/hat_s02.iff			30				2	2810			1	Hardy Hat	Hardy Hat
item_clothing_hat_con_lvl40_02_01	object/tangible/wearables/hat/hat_s04.iff			40				2	4290			1	Robust Hat	Robust Hat
item_clothing_hat_con_lvl50_02_01	object/tangible/wearables/hat/hat_s02.iff			50				2	5870			1	Hat of Health	Hat of Health
item_clothing_hat_con_lvl60_02_01	object/tangible/wearables/hat/hat_s10.iff			60				2	7390			1	Hat of Constitution	Hat of Constitution
item_clothing_hat_con_lvl70_02_01	object/tangible/wearables/hat/hat_s10.iff			70				2	8700			1	Durable Hat	Durable Hat
item_clothing_hat_str_lvl10_02_01	object/tangible/wearables/hat/hat_s12.iff			10				2	225			1	Brawny Hat	Brawny Hat
item_clothing_hat_str_lvl20_02_01	object/tangible/wearables/hat/hat_s13.iff			20				2	1575			1	Brute Hat	Brute Hat
item_clothing_hat_str_lvl30_02_01	object/tangible/wearables/hat/hat_s14.iff			30				2	2810			1	Strength Hat	Strength Hat
item_clothing_hat_str_lvl40_02_01	object/tangible/wearables/hat/hat_s02.iff			40				2	4290			1	Hat of Force	Hat of Force
item_clothing_hat_str_lvl50_02_01	object/tangible/wearables/hat/hat_s04.iff			50				2	5870			1	Stalwart Hat	Stalwart Hat
item_clothing_hat_str_lvl60_02_01	object/tangible/wearables/hat/hat_s10.iff			60				2	7390			1	Stout Hat	Stout Hat
item_clothing_hat_str_lvl70_02_01	object/tangible/wearables/hat/hat_s12.iff			70				2	8700			1	Fervent Hat	Fervent Hat
item_clothing_hat_pre_lvl10_02_01	object/tangible/wearables/hat/hat_s13.iff			10				2	225			1	Hat of Aim	Hat of Aim
item_clothing_hat_pre_lvl20_02_01	object/tangible/wearables/hat/hat_s14.iff			20				2	1575			1	Hat Of Veracity	Hat Of Veracity
item_clothing_hat_pre_lvl30_02_01	object/tangible/wearables/hat/hat_s04.iff			30				2	2810			1	Accurate Hat	Accurate Hat
item_clothing_hat_pre_lvl40_02_01	object/tangible/wearables/hat/hat_s10.iff			40				2	4290			1	Sharp Hat	Sharp Hat
item_clothing_hat_pre_lvl50_02_01	object/tangible/wearables/hat/hat_s12.iff			50				2	5870			1	Sure Hat	Sure Hat
item_clothing_hat_pre_lvl60_02_01	object/tangible/wearables/hat/hat_s13.iff			60				2	7390			1	Exacting Hat	Exacting Hat
item_clothing_hat_pre_lvl70_02_01	object/tangible/wearables/hat/hat_s14.iff			70				2	8700			1	Precise Hat	Precise Hat
item_clothing_hat_lck_lvl10_02_01	object/tangible/wearables/hat/hat_s02.iff			10				2	225			1	Hopeful Hat	Hopeful Hat
item_clothing_hat_lck_lvl20_02_01	object/tangible/wearables/hat/hat_s10.iff			20				2	1575			1	Lucky Hat	Lucky Hat
item_clothing_hat_lck_lvl30_02_01	object/tangible/wearables/hat/hat_s12.iff			30				2	2810			1	Charmed Hat	Charmed Hat
item_clothing_hat_lck_lvl40_02_01	object/tangible/wearables/hat/hat_s13.iff			40				2	4290			1	Hat of Opportunity	Hat of Opportunity
item_clothing_hat_lck_lvl50_02_01	object/tangible/wearables/hat/hat_s14.iff			50				2	5870			1	Hat of Serendipity	Hat of Serendipity
item_clothing_hat_lck_lvl60_02_01	object/tangible/wearables/hat/hat_s02.iff			60				2	7390			1	Hat of Success	Hat of Success
item_clothing_hat_lck_lvl70_02_01	object/tangible/wearables/hat/hat_s04.iff			70				2	8700			1	Hat of Fate	Hat of Fate
item_clothing_shirt_agi_lvl10_02_01	object/tangible/wearables/shirt/shirt_s03.iff			10				2	225			1	Dexterous Shirt	Dexterous Shirt
item_clothing_shirt_agi_lvl20_02_01	object/tangible/wearables/shirt/shirt_s04.iff			20				2	1575			1	Nimble Shirt	Nimble Shirt
item_clothing_shirt_agi_lvl30_02_01	object/tangible/wearables/shirt/shirt_s05.iff			30				2	2810			1	Quick Shirt	Quick Shirt
item_clothing_shirt_agi_lvl40_02_01	object/tangible/wearables/shirt/shirt_s07.iff			40				2	4290			1	Adroit Shirt	Adroit Shirt
item_clothing_shirt_agi_lvl50_02_01	object/tangible/wearables/shirt/shirt_s08.iff			50				2	5870			1	Alert Shirt	Alert Shirt
item_clothing_shirt_agi_lvl60_02_01	object/tangible/wearables/shirt/shirt_s09.iff			60				2	7390			1	Shirt of Grace	Shirt of Grace
item_clothing_shirt_agi_lvl70_02_01	object/tangible/wearables/shirt/shirt_s10.iff			70				2	8700			1	Balanced Shirt	Balanced Shirt
item_clothing_shirt_sta_lvl10_02_01	object/tangible/wearables/shirt/shirt_s11.iff			10				2	225			1	Lightweight Shirt	Lightweight Shirt
item_clothing_shirt_sta_lvl20_02_01	object/tangible/wearables/shirt/shirt_s05.iff			20				2	1575			1	Featherweight Shirt	Featherweight Shirt
item_clothing_shirt_sta_lvl30_02_01	object/tangible/wearables/shirt/shirt_s13.iff			30				2	2810			1	Shirt of Stamina	Shirt of Stamina
item_clothing_shirt_sta_lvl40_02_01	object/tangible/wearables/shirt/shirt_s14.iff			40				2	4290			1	Vital Shirt	Vital Shirt
item_clothing_shirt_sta_lvl50_02_01	object/tangible/wearables/shirt/shirt_s15.iff			50				2	5870			1	Tenacious Shirt	Tenacious Shirt
item_clothing_shirt_sta_lvl60_02_01	object/tangible/wearables/shirt/shirt_s16.iff			60				2	7390			1	Shirt of Grit	Shirt of Grit
item_clothing_shirt_sta_lvl70_02_01	object/tangible/wearables/shirt/shirt_s07.iff			70				2	8700			1	Shirt of Fortitude	Shirt of Fortitude
item_clothing_shirt_con_lvl10_02_01	object/tangible/wearables/shirt/shirt_s26.iff			10				2	225			1	Vigorous Shirt	Vigorous Shirt
item_clothing_shirt_con_lvl20_02_01	object/tangible/wearables/shirt/shirt_s27.iff			20				2	1575			1	Fit Shirt	Fit Shirt
item_clothing_shirt_con_lvl30_02_01	object/tangible/wearables/shirt/shirt_s08.iff			30				2	2810			1	Hardy Shirt	Hardy Shirt
item_clothing_shirt_con_lvl40_02_01	object/tangible/wearables/shirt/shirt_s30.iff			40				2	4290			1	Robust Shirt	Robust Shirt
item_clothing_shirt_con_lvl50_02_01	object/tangible/wearables/shirt/shirt_s32.iff			50				2	5870			1	Shirt of Health	Shirt of Health
item_clothing_shirt_con_lvl60_02_01	object/tangible/wearables/shirt/shirt_s34.iff			60				2	7390			1	Shirt of Constitution	Shirt of Constitution
item_clothing_shirt_con_lvl70_02_01	object/tangible/wearables/shirt/shirt_s38.iff			70				2	8700			1	Durable Shirt	Durable Shirt
item_clothing_shirt_str_lvl10_02_01	object/tangible/wearables/shirt/shirt_s42.iff			10				2	225			1	Brawny Shirt	Brawny Shirt
item_clothing_shirt_str_lvl20_02_01	object/tangible/wearables/shirt/shirt_s03.iff			20				2	1575			1	Brute Shirt	Brute Shirt
item_clothing_shirt_str_lvl30_02_01	object/tangible/wearables/shirt/shirt_s04.iff			30				2	2810			1	Strength Shirt	Strength Shirt
item_clothing_shirt_str_lvl40_02_01	object/tangible/wearables/shirt/shirt_s05.iff			40				2	4290			1	Shirt of Force	Shirt of Force
item_clothing_shirt_str_lvl50_02_01	object/tangible/wearables/shirt/shirt_s07.iff			50				2	5870			1	Stalwart Shirt	Stalwart Shirt
item_clothing_shirt_str_lvl60_02_01	object/tangible/wearables/shirt/shirt_s08.iff			60				2	7390			1	Stout Shirt	Stout Shirt
item_clothing_shirt_str_lvl70_02_01	object/tangible/wearables/shirt/shirt_s09.iff			70				2	8700			1	Fervent Shirt	Fervent Shirt
item_clothing_shirt_pre_lvl10_02_01	object/tangible/wearables/shirt/shirt_s10.iff			10				2	225			1	Shirt of Aim	Shirt of Aim
item_clothing_shirt_pre_lvl20_02_01	object/tangible/wearables/shirt/shirt_s11.iff			20				2	1575			1	Shirt Of Veracity	Shirt Of Veracity
item_clothing_shirt_pre_lvl30_02_01	object/tangible/wearables/shirt/shirt_s05.iff			30				2	2810			1	Accurate Shirt	Accurate Shirt
item_clothing_shirt_pre_lvl40_02_01	object/tangible/wearables/shirt/shirt_s13.iff			40				2	4290			1	Sharp Shirt	Sharp Shirt
item_clothing_shirt_pre_lvl50_02_01	object/tangible/wearables/shirt/shirt_s14.iff			50				2	5870			1	Sure Shirt	Sure Shirt
item_clothing_shirt_pre_lvl60_02_01	object/tangible/wearables/shirt/shirt_s15.iff			60				2	7390			1	Exacting Shirt	Exacting Shirt
item_clothing_shirt_pre_lvl70_02_01	object/tangible/wearables/shirt/shirt_s16.iff			70				2	8700			1	Precise Shirt	Precise Shirt
item_clothing_shirt_lck_lvl10_02_01	object/tangible/wearables/shirt/shirt_s07.iff			10				2	225			1	Hopeful Shirt	Hopeful Shirt
item_clothing_shirt_lck_lvl20_02_01	object/tangible/wearables/shirt/shirt_s26.iff			20				2	1575			1	Lucky Shirt	Lucky Shirt
item_clothing_shirt_lck_lvl30_02_01	object/tangible/wearables/shirt/shirt_s27.iff			30				2	2810			1	Charmed Shirt	Charmed Shirt
item_clothing_shirt_lck_lvl40_02_01	object/tangible/wearables/shirt/shirt_s08.iff			40				2	4290			1	Shirt of Opportunity	Shirt of Opportunity
item_clothing_shirt_lck_lvl50_02_01	object/tangible/wearables/shirt/shirt_s30.iff			50				2	5870			1	Shirt of Serendipity	Shirt of Serendipity
item_clothing_shirt_lck_lvl60_02_01	object/tangible/wearables/shirt/shirt_s32.iff			60				2	7390			1	Shirt of Success	Shirt of Success
item_clothing_shirt_lck_lvl70_02_01	object/tangible/wearables/shirt/shirt_s34.iff			70				2	8700			1	Shirt of Fate	Shirt of Fate
item_clothing_boots_agi_lvl10_02_01	object/tangible/wearables/boots/boots_s03.iff			10				2	225			1	Dexterous Boots	Dexterous Boots
item_clothing_boots_agi_lvl20_02_01	object/tangible/wearables/boots/boots_s04.iff			20				2	1575			1	Nimble Boots	Nimble Boots
item_clothing_boots_agi_lvl30_02_01	object/tangible/wearables/boots/boots_s05.iff			30				2	2810			1	Quick Boots	Quick Boots
item_clothing_boots_agi_lvl40_02_01	object/tangible/wearables/boots/boots_s12.iff			40				2	4290			1	Adroit Boots	Adroit Boots
item_clothing_boots_agi_lvl50_02_01	object/tangible/wearables/boots/boots_s14.iff			50				2	5870			1	Alert Boots	Alert Boots
item_clothing_boots_agi_lvl60_02_01	object/tangible/wearables/boots/boots_s15.iff			60				2	7390			1	Boots of Grace	Boots of Grace
item_clothing_boots_agi_lvl70_02_01	object/tangible/wearables/boots/boots_s19.iff			70				2	8700			1	Balanced Boots	Balanced Boots
item_clothing_boots_sta_lvl10_02_01	object/tangible/wearables/boots/boots_s21.iff			10				2	225			1	Lightweight Boots	Lightweight Boots
item_clothing_boots_sta_lvl20_02_01	object/tangible/wearables/boots/boots_s22.iff			20				2	1575			1	Featherweight Boots	Featherweight Boots
item_clothing_boots_sta_lvl30_02_01	object/tangible/wearables/boots/boots_s34.iff			30				2	2810			1	Boots of Stamina	Boots of Stamina
item_clothing_boots_sta_lvl40_02_01	object/tangible/wearables/boots/boots_s03.iff			40				2	4290			1	Vital Boots	Vital Boots
item_clothing_boots_sta_lvl50_02_01	object/tangible/wearables/boots/boots_s04.iff			50				2	5870			1	Tenacious Boots	Tenacious Boots
item_clothing_boots_sta_lvl60_02_01	object/tangible/wearables/boots/boots_s05.iff			60				2	7390			1	Boots of Grit	Boots of Grit
item_clothing_boots_sta_lvl70_02_01	object/tangible/wearables/boots/boots_s12.iff			70				2	8700			1	Boots of Fortitude	Boots of Fortitude
item_clothing_boots_con_lvl10_02_01	object/tangible/wearables/boots/boots_s14.iff			10				2	225			1	Vigorous Boots	Vigorous Boots
item_clothing_boots_con_lvl20_02_01	object/tangible/wearables/boots/boots_s15.iff			20				2	1575			1	Fit Boots	Fit Boots
item_clothing_boots_con_lvl30_02_01	object/tangible/wearables/boots/boots_s19.iff			30				2	2810			1	Hardy Boots	Hardy Boots
item_clothing_boots_con_lvl40_02_01	object/tangible/wearables/boots/boots_s21.iff			40				2	4290			1	Robust Boots	Robust Boots
item_clothing_boots_con_lvl50_02_01	object/tangible/wearables/boots/boots_s22.iff			50				2	5870			1	Boots of Health	Boots of Health
item_clothing_boots_con_lvl60_02_01	object/tangible/wearables/boots/boots_s34.iff			60				2	7390			1	Boots of Constitution	Boots of Constitution
item_clothing_boots_con_lvl70_02_01	object/tangible/wearables/boots/boots_s03.iff			70				2	8700			1	Durable Boots	Durable Boots
item_clothing_boots_str_lvl10_02_01	object/tangible/wearables/boots/boots_s04.iff			10				2	225			1	Brawny Boots	Brawny Boots
item_clothing_boots_str_lvl20_02_01	object/tangible/wearables/boots/boots_s05.iff			20				2	1575			1	Brute Boots	Brute Boots
item_clothing_boots_str_lvl30_02_01	object/tangible/wearables/boots/boots_s12.iff			30				2	2810			1	Strength Boots	Strength Boots
item_clothing_boots_str_lvl40_02_01	object/tangible/wearables/boots/boots_s14.iff			40				2	4290			1	Boots of Force	Boots of Force
item_clothing_boots_str_lvl50_02_01	object/tangible/wearables/boots/boots_s15.iff			50				2	5870			1	Stalwart Boots	Stalwart Boots
