entry_type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	min_damage_low_cap	min_damage_high_cap	max_damage_low_cap	max_damage_high_cap	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	tier_granted	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	schematic_conversion	crc_schematic_name
weapon	component/reinforcement_core_geo		systems.crafting.weapon.component.crafting_blade_vibro_component	25	weapon	2	weapon_crafting	1	object/tangible/component/weapon/geonosian_reinforcement_core.iff	object/tangible/component/weapon/geonosian_reinforcement_core.iff	5	25	30	600																															object/draft_schematic/weapon/component/reinforcement_core_geo.iff
slot																																						resource	0	reinforcement_core	steel_ditanium	50			
slot																																						template	0	power_supply	object/tangible/component/weapon/geonosian_power_cube_base.iff	1			
weapon	component/scope_weapon		systems.crafting.weapon.component.crafting_scope_weapon_component	25	weapon	5	weapon_crafting	2	object/tangible/component/weapon/scope_weapon.iff	object/tangible/component/weapon/scope_weapon.iff	14	60	30	300																															object/draft_schematic/weapon/component/scope_weapon.iff
slot																																						resource	0	scope_shell	metal	12			
slot																																						resource	0	shock_proofing_and_gasket_seals	petrochem_inert	6			
slot																																						resource	0	scope_bracket	metal	3			
slot																																						resource	0	light_accumulators	gemstone	4			
slot																																						resource	0	targeting_aid_circuitry	copper	2			
weapon	component/scope_weapon_advanced		systems.crafting.weapon.component.crafting_scope_weapon_component	25	weapon	5	weapon_crafting	2	object/tangible/component/weapon/scope_weapon_advanced.iff	object/tangible/component/weapon/scope_weapon_advanced.iff	14	60	30	600																															object/draft_schematic/weapon/component/scope_weapon_advanced.iff
slot																																						resource	0	scope_shell	aluminum_chromium	18			
slot																																						resource	0	shock_proofing_and_gasket_seals	petrochem_inert_polymer	10			
slot																																						resource	0	scope_bracket	aluminum_chromium	5			
slot																																						resource	0	light_accumulators	crystalline_green_diamond	6			
slot																																						resource	0	targeting_aid_circuitry	copper	3			
weapon	component/stock		systems.crafting.weapon.component.crafting_stock_component	25	weapon	2	weapon_crafting	1	object/tangible/component/weapon/stock.iff	object/tangible/component/weapon/stock.iff	3	40	30	300																															object/draft_schematic/weapon/component/stock.iff
slot																																						resource	0	lining	wood	17			
slot																																						resource	0	butt_cap_and_receiver_attachment_point	metal	4			
weapon	component/stock_advanced		systems.crafting.weapon.component.crafting_stock_component	25	weapon	2	weapon_crafting	1	object/tangible/component/weapon/stock_advanced.iff	object/tangible/component/weapon/stock_advanced.iff	3	40	30	600																															object/draft_schematic/weapon/component/stock_advanced.iff
slot																																						resource	0	lining	wood_deciduous_corellia	28			
slot																																						resource	0	butt_cap_and_receiver_attachment_point	aluminum_linksteel	8			
weapon	component/sword_core		systems.crafting.weapon.component.crafting_blade_vibro_component	25	weapon	1	weapon_crafting	1	object/tangible/component/weapon/sword_core.iff	object/tangible/component/weapon/sword_core.iff	5	25	30	300																															object/draft_schematic/weapon/component/sword_core.iff
slot																																						resource	0	sword_core	metal	12			
weapon	component/sword_core_advanced		systems.crafting.weapon.component.crafting_blade_vibro_component	25	weapon	1	weapon_crafting	1	object/tangible/component/weapon/sword_core_advanced.iff	object/tangible/component/weapon/sword_core_advanced.iff	5	25	30	600																															object/draft_schematic/weapon/component/sword_core_advanced.iff
slot																																						resource	0	sword_core	iron_dolovite	25			
weapon	component/projectile_rifle_barrel_faux_bowcaster		systems.crafting.weapon.component.crafting_projectile_barrel_component	25	weapon	2	weapon_crafting	1	object/tangible/component/weapon/projectile_rifle_barrel_faux_bowcaster.iff	object/tangible/component/weapon/projectile_rifle_barrel_faux_bowcaster.iff	5	90	30	300																															object/draft_schematic/weapon/component/projectile_rifle_barrel_faux_bowcaster.iff
slot																																						resource	0	lining	steel	31			
slot																																						resource	0	bore	metal	15			
weapon	component/sword_core_geo		systems.crafting.weapon.component.crafting_blade_vibro_component	25	weapon	2	weapon_crafting	1	object/tangible/component/weapon/geonosian_sword_core.iff	object/tangible/component/weapon/geonosian_sword_core.iff	5	25	30	600																															object/draft_schematic/weapon/component/sword_core_geo.iff
slot																																						resource	0	sword_core	steel_neutronium	50			
slot																																						template	0	power_supply	object/tangible/component/weapon/geonosian_power_cube_base.iff	1			
weapon	2h_sword_kashyyk		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	3	weapon_crafting	4	object/weapon/melee/2h_sword/2h_sword_kashyyk.iff	object/weapon/melee/2h_sword/2h_sword_kashyyk.iff	28	261	800	1100	195	389	583	777	195	389	583	777	0	0	kinetic				100	100	8	1	1	100	100	0	4								object/draft_schematic/weapon/2h_sword_kashyyk.iff
slot																																						resource	0	sword_core_jacket	steel	42			
slot																																						resource	0	grip	petrochem_inert_polymer	12			
slot																																						template	0	jacketed_sword_core_advanced	object/tangible/component/weapon/sword_core_advanced.iff	1			
weapon	2h_sword_sith		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	3	weapon_crafting	4	object/weapon/melee/2h_sword/2h_sword_sith.iff	object/weapon/melee/2h_sword/2h_sword_sith.iff	34	402	800	1100	299	597	895	1193	299	597	895	1193	0	0	kinetic	cold	12	35	100	100	11	1	1	100	100	0	4								object/draft_schematic/weapon/2h_sword_sith.iff
slot																																						resource	0	sword_core_jacket	steel	42			
slot																																						resource	0	grip	petrochem_inert_polymer	12			
slot																																						template	0	jacketed_sword_core_advanced	object/tangible/component/weapon/sword_core_advanced.iff	1			
weapon	blasterfist		systems.crafting.weapon.crafting_melee_standard_weapon	25	weapon	5	weapon_crafting	3	object/weapon/melee/special/blasterfist.iff	object/weapon/melee/special/blasterfist.iff	32	355	800	1100	263	527	791	1054	263	527	791	1054	0	0	energy	heat	8	35	100	100	10	1	1	100	100	0	4								object/draft_schematic/weapon/blasterfist.iff
slot																																						resource	0	grip_unit	metal_ferrous	12			
slot																																						resource	0	strike_face	steel	8			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						resource	0	power_cell_socket	copper	4			
slot																																						template	0	vibration_generator_advanced	object/tangible/component/weapon/vibro_unit_advanced.iff	1			
weapon	carbine_alliance_needler		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_alliance_needler.iff	object/weapon/ranged/carbine/carbine_alliance_needler.iff	30	308	800	1100	132	263	394	525	132	263	394	525	0	0	kinetic				60	60	9	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_alliance_needler.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	1			
slot																																						template	0	barrel_rifle_projectile_advanced	object/tangible/component/weapon/projectile_rifle_barrel_advanced.iff	1			
weapon	carbine_bothan_bola		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_bothan_bola.iff	object/weapon/ranged/carbine/carbine_bothan_bola.iff	32	355	800	1100	150	300	450	600	150	300	450	600	0	0	energy				60	60	10	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_bothan_bola.iff
slot																																						resource	0	frame_assembly	iron_plumbum	40			
slot																																						resource	0	receiver_assembly	metal_ferrous	20			
slot																																						resource	0	grip_assembly	metal	9			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	1			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	carbine_e5		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_e5.iff	object/weapon/ranged/carbine/carbine_e5.iff	34	402	800	1100	169	338	507	676	169	338	507	676	0	0	energy				60	60	11	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_e5.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	carbine_geo		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_geo.iff	object/weapon/ranged/carbine/carbine_geo.iff	30	308	800	1100	132	263	394	525	132	263	394	525	0	0	energy	electric	7	30	60	60	9	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_geo.iff
slot																																						resource	0	frame_assembly	steel_ditanium	65			
slot																																						resource	0	receiver_assembly	iron_polonium	25			
slot																																						resource	0	grip_assembly	metal	12			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
