entry_type	schematic_name	schematic_description	crafting_script	items_per_container	slots	complexity	xp	xp_type	volume	crafted_object_template	layer_index	level	category	condition_multiplier	no_crit_fail	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count
final	armor_appearance_stormtrooper_chest		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_chest_plate.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	100
slot																resource	0	armor_core_frame	steel	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_stormtrooper_leggings		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	250	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_leggings.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	90
slot																resource	0	armor_core_frame	steel	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_stormtrooper_helmet		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	220	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_helmet.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	80
slot																resource	0	armor_core_frame	steel	80
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_stormtrooper_bicep_l		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_bicep_l.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_stormtrooper_bicep_r		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_bicep_r.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_stormtrooper_bracer_l		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_bracer_l.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_stormtrooper_bracer_r		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_bracer_r.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_stormtrooper_gloves		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	50	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_gloves.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	30
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_stormtrooper_boots		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	70	armor_crafting	3	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_boots.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_assault_trooper_chest		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/assault_trooper/armor_assault_trooper_chest_plate.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	100
slot																resource	0	armor_core_frame	steel	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_assault_trooper_leggings		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	250	armor_crafting	3	object/tangible/wearables/armor/assault_trooper/armor_assault_trooper_leggings.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	90
slot																resource	0	armor_core_frame	steel	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
