Object Template Name	Male Human	Female Human	Male Rodian	Female Rodian	Male MonCal	Female MonCal	Male Wookiee	Female Wookiee	Male Twi'lek	Female Twi'lek	Male Trandoshan	Female Trandoshan	Male Zabrak	Female Zabrak	Male Bothan	Female Bothan	Male Ithorian	Female Ithorian	Male Sullustan	Female Sullustan
shared_bikini_s03	:block	appearance/bikini_s03_f.sat	:block	:default	:block	:default	:block	:block	:block	:default	:block	:default	:block	:default	:block	:default	:block	:block	:block	:default
shared_bikini_s04	:block	appearance/bikini_s04_f.sat	:block	:default	:block	:default	:block	:block	:block	:default	:block	:default	:block	:default	:block	:default	:block	:block	:block	:default
shared_bodysuit_atat	appearance/bodysuit_atat_m.sat	appearance/bodysuit_atat_f.sat	:default	:default	:default	:default	appearance/apron_chef_jacket_s01_wke_m.sat	appearance/apron_chef_jacket_s01_wke_f.sat	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_bodysuit_s01_m.sat	appearance/ith_bodysuit_s01_f.sat	:default	:default
shared_bodysuit_atat_quest	appearance/bodysuit_atat_m.sat	appearance/bodysuit_atat_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_bwing	appearance/bodysuit_bwing_m.sat	appearance/bodysuit_bwing_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_bwing_quest	appearance/bodysuit_bwing_m.sat	appearance/bodysuit_bwing_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s01	appearance/bodysuit_s01_m.sat	appearance/bodysuit_s01_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s02	appearance/bodysuit_s02_m.sat	appearance/bodysuit_s02_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s03	appearance/bodysuit_s03_m.sat	appearance/bodysuit_s03_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s04	appearance/bodysuit_s04_m.sat	appearance/bodysuit_s04_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s05	:block	appearance/bodysuit_s05_f.sat	:block	:default	:block	:default	:block	:block	:block	:default	:block	:default	:block	:default	:block	:default	:block	:block	:block	:default
shared_bodysuit_s06	:block	appearance/bodysuit_s06_f.sat	:block	:default	:block	:default	:block	:block	:block	:default	:block	:default	:block	:default	:block	:default	:block	:block	:block	:default
shared_bodysuit_s07	:block	appearance/bodysuit_s07_f.sat	:block	:default	:block	:default	:block	:block	:block	:default	:block	:default	:block	:default	:block	:default	:block	:block	:block	:default
shared_bodysuit_s08	appearance/bodysuit_s08_m.sat	appearance/bodysuit_s08_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s09	appearance/bodysuit_s09_m.sat	appearance/bodysuit_s09_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s10	appearance/bodysuit_s10_m.sat	appearance/bodysuit_s10_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s11	appearance/bodysuit_s11_m.sat	appearance/bodysuit_s11_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s12	appearance/bodysuit_s12_m.sat	appearance/bodysuit_s12_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s13	appearance/bodysuit_s13_m.sat	appearance/bodysuit_s13_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s14	appearance/bodysuit_s14_m.sat	appearance/bodysuit_s14_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s15	appearance/bodysuit_s15_m.sat	appearance/bodysuit_s15_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:block	:block	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_s16	appearance/bodysuit_s16_m.sat	appearance/bodysuit_s16_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_tie_fighter	appearance/bodysuit_tie_fighter_m.sat	appearance/bodysuit_tie_fighter_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_tie_fighter_quest	appearance/bodysuit_tie_fighter_m.sat	appearance/bodysuit_tie_fighter_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_bodysuit_sarlacc_coverall	appearance/bodysuit_s13_m.sat	appearance/bodysuit_s13_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_corsec	appearance/boots_s12_m.sat	appearance/boots_s12_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s02	appearance/boots_s02_m.sat	appearance/boots_s02_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s03	appearance/boots_s03_m.sat	appearance/boots_s03_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s04	appearance/boots_s04_m.sat	appearance/boots_s04_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s05	appearance/boots_s05_m.sat	appearance/boots_s05_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_boots_s06	appearance/boots_s06_m.sat	appearance/boots_s06_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s08	appearance/boots_s08_m.sat	appearance/boots_s08_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s10	appearance/boots_s10_m.sat	appearance/boots_s10_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s11	appearance/boots_s11_m.sat	appearance/boots_s11_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s12	appearance/boots_s12_m.sat	appearance/boots_s12_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s13	appearance/boots_s13_m.sat	appearance/boots_s13_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s14	appearance/boots_s14_m.sat	appearance/boots_s14_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s15	appearance/boots_s15_m.sat	appearance/boots_s15_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s16	appearance/boots_s16_m.sat	appearance/boots_s16_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s17	appearance/boots_s17_m.sat	appearance/boots_s17_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s18	appearance/boots_s18_m.sat	appearance/boots_s18_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s19	appearance/boots_s19_m.sat	appearance/boots_s19_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s20	appearance/boots_s20_m.sat	appearance/boots_s20_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s21	appearance/boots_s21_m.sat	appearance/boots_s21_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s22	appearance/boots_s22_m.sat	appearance/boots_s22_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s23	appearance/boots_s23_m.sat	appearance/boots_s23_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s24	appearance/boots_s24_m.sat	appearance/boots_s24_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s25	appearance/boots_s25_m.sat	appearance/boots_s25_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s26	appearance/boots_s26_m.sat	appearance/boots_s26_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s28	appearance/boots_s28_m.sat	appearance/boots_s28_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s29	appearance/boots_s29_m.sat	appearance/boots_s29_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s30	appearance/boots_s30_m.sat	appearance/boots_s30_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s31	appearance/boots_s31_m.sat	appearance/boots_s31_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s32	appearance/boots_s32_m.sat	appearance/boots_s32_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s33	appearance/boots_s33_m.sat	appearance/boots_s33_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s34	appearance/boots_s34_m.sat	appearance/boots_s34_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_s35	appearance/boots_s35_m.sat	appearance/boots_s35_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_boots_tusken_raider	appearance/boots_tusken_raider_m.sat	:block	:default	:block	:default	:block	:hide	:block	:default	:block	:hide	:block	:default	:block	:default	:block	:block	:block	:default	:block
shared_bracelet_s01_l	appearance/bracelet_m_s01_l.sat	appearance/bracelet_f_s01_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s02_l	appearance/bracelet_m_s02_l.sat	appearance/bracelet_f_s02_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s03_l	appearance/bracelet_m_s03_l.sat	appearance/bracelet_f_s03_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s04_l	appearance/bracelet_m_s04_l.sat	appearance/bracelet_f_s04_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s05_l	appearance/bracelet_m_s05_l.sat	appearance/bracelet_f_s05_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s06_l	appearance/bracelet_m_s06_l.sat	appearance/bracelet_f_s06_l.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s01_r	appearance/bracelet_m_s01_r.sat	appearance/bracelet_f_s01_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s02_r	appearance/bracelet_m_s02_r.sat	appearance/bracelet_f_s02_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s03_r	appearance/bracelet_m_s03_r.sat	appearance/bracelet_f_s03_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s04_r	appearance/bracelet_m_s04_r.sat	appearance/bracelet_f_s04_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s05_r	appearance/bracelet_m_s05_r.sat	appearance/bracelet_f_s05_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_bracelet_s06_r	appearance/bracelet_m_s06_r.sat	appearance/bracelet_f_s06_r.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
