name	object_template	shared_object_template	component_type	compatibility
cap_sorosuub_dynamo_mk4	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk4.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_dynamo_mk4.iff	capacitor	cap_0
cap_sorosuub_enhanced_dynamo_mk1	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_enhanced_dynamo_mk1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_enhanced_dynamo_mk1.iff	capacitor	cap_0
cap_sorosuub_flash	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_flash.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_flash.iff	capacitor	cap_0
cap_sorosuub_premium_dynamo_mk2	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_premium_dynamo_mk2.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_premium_dynamo_mk2.iff	capacitor	cap_0
cap_sorosuub_supercharged_dynamo_mk4	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_supercharged_dynamo_mk4.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_supercharged_dynamo_mk4.iff	capacitor	cap_0
cap_sorosuub_tuned_dynamo_mk3	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_tuned_dynamo_mk3.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_tuned_dynamo_mk3.iff	capacitor	cap_0
cap_sorosuub_turbo	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_turbo.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_sorosuub_turbo.iff	capacitor	cap_0
cap_subpro_dauntless_z3	object/tangible/ship/components/weapon_capacitor/cap_subpro_dauntless_z3.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_dauntless_z3.iff	capacitor	cap_0
cap_subpro_dauntless_z5	object/tangible/ship/components/weapon_capacitor/cap_subpro_dauntless_z5.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_dauntless_z5.iff	capacitor	cap_0
cap_subpro_defiant_c1	object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_defiant_c1.iff	capacitor	cap_0
cap_subpro_defiant_c2	object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c2.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_defiant_c2.iff	capacitor	cap_0
cap_subpro_defiant_c3	object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c3.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_defiant_c3.iff	capacitor	cap_0
cap_subpro_experimental	object/tangible/ship/components/weapon_capacitor/cap_subpro_experimental.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_experimental.iff	capacitor	cap_0
cap_subpro_gallant_a1	object/tangible/ship/components/weapon_capacitor/cap_subpro_gallant_a1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_gallant_a1.iff	capacitor	cap_0
cap_subpro_improved_valiant_z1	object/tangible/ship/components/weapon_capacitor/cap_subpro_improved_valiant_z1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_improved_valiant_z1.iff	capacitor	cap_0
cap_subpro_modified_defiant_c1	object/tangible/ship/components/weapon_capacitor/cap_subpro_modified_defiant_c1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_modified_defiant_c1.iff	capacitor	cap_0
cap_subpro_valiant_z1	object/tangible/ship/components/weapon_capacitor/cap_subpro_valiant_z1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_valiant_z1.iff	capacitor	cap_0
cap_subpro_valiant_z2	object/tangible/ship/components/weapon_capacitor/cap_subpro_valiant_z2.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_subpro_valiant_z2.iff	capacitor	cap_0
cap_tiburon	object/tangible/ship/components/weapon_capacitor/cap_tiburon.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiburon.iff	capacitor	cap_0
cap_tiefighter_basic	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_basic.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiefighter_basic.iff	capacitor	cap_basic
cap_tiefighter_elite_mk1	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk1.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiefighter_elite_mk1.iff	capacitor	cap_0
cap_tiefighter_elite_mk2	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk2.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiefighter_elite_mk2.iff	capacitor	cap_0
cap_tiefighter_elite_mk3	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk3.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiefighter_elite_mk3.iff	capacitor	cap_0
cap_tiefighter_experimental	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_experimental.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_tiefighter_experimental.iff	capacitor	cap_0
cap_unknown_experimental	object/tangible/ship/components/weapon_capacitor/cap_unknown_experimental.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_unknown_experimental.iff	capacitor	cap_0
cap_z95_basic	object/tangible/ship/components/weapon_capacitor/cap_z95_basic.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_z95_basic.iff	capacitor	cap_basic
cap_z95_deepwell_experimental	object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_experimental.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_z95_deepwell_experimental.iff	capacitor	cap_0
cap_z95_deepwell_k3	object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_k3.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_z95_deepwell_k3.iff	capacitor	cap_0
cap_z95_deepwell_k5	object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_k5.iff	object/tangible/ship/components/weapon_capacitor/shared_cap_z95_deepwell_k5.iff	capacitor	cap_0
countermeasure_chaff_launcher	object/tangible/ship/crafted/weapon/missile/countermeasure_chaff_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_countermeasure_chaff_launcher.iff	weapon	cms_0
countermeasure_confuser_launcher	object/tangible/ship/crafted/weapon/missile/countermeasure_confuser_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_countermeasure_confuser_launcher.iff	weapon	cms_0
countermeasure_decoy_launcher	object/tangible/ship/crafted/weapon/missile/countermeasure_decoy_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_countermeasure_decoy_launcher.iff	weapon	cms_0
countermeasure_em_launcher	object/tangible/ship/crafted/weapon/missile/countermeasure_em_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_countermeasure_em_launcher.iff	weapon	cms_0
countermeasure_microchaff_launcher	object/tangible/ship/crafted/weapon/missile/countermeasure_microchaff_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_countermeasure_microchaff_launcher.iff	weapon	cms_0
crg_mining_large	object/tangible/ship/components/cargo_hold/crg_mining_large.iff	object/tangible/ship/components/cargo_hold/shared_crg_mining_large.iff	cargo_hold	crg_2
crg_mining_small	object/tangible/ship/components/cargo_hold/crg_mining_small.iff	object/tangible/ship/components/cargo_hold/shared_crg_mining_small.iff	cargo_hold	crg_2
crg_pob_large	object/tangible/ship/components/cargo_hold/crg_pob_large.iff	object/tangible/ship/components/cargo_hold/shared_crg_pob_large.iff	cargo_hold	crg_1
crg_pob_small	object/tangible/ship/components/cargo_hold/crg_pob_small.iff	object/tangible/ship/components/cargo_hold/shared_crg_pob_small.iff	cargo_hold	crg_1
crg_starfighter_large	object/tangible/ship/components/cargo_hold/crg_starfighter_large.iff	object/tangible/ship/components/cargo_hold/shared_crg_starfighter_large.iff	cargo_hold	crg_0
crg_starfighter_small	object/tangible/ship/components/cargo_hold/crg_starfighter_small.iff	object/tangible/ship/components/cargo_hold/shared_crg_starfighter_small.iff	cargo_hold	crg_0
ddi_armek_military_grade_mk1	object/tangible/ship/components/droid_interface/ddi_armek_military_grade_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_armek_military_grade_mk1.iff	droid_interface	ddi_0
ddi_armek_military_grade_mk2	object/tangible/ship/components/droid_interface/ddi_armek_military_grade_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_armek_military_grade_mk2.iff	droid_interface	ddi_0
ddi_cygnus_di6	object/tangible/ship/components/droid_interface/ddi_cygnus_di6.iff	object/tangible/ship/components/droid_interface/shared_ddi_cygnus_di6.iff	droid_interface	ddi_0
ddi_cygnus_di8	object/tangible/ship/components/droid_interface/ddi_cygnus_di8.iff	object/tangible/ship/components/droid_interface/shared_ddi_cygnus_di8.iff	droid_interface	ddi_0
ddi_freitek_droid_commander_mk1	object/tangible/ship/components/droid_interface/ddi_freitek_droid_commander_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_freitek_droid_commander_mk1.iff	droid_interface	ddi_0
ddi_freitek_droid_commander_mk2	object/tangible/ship/components/droid_interface/ddi_freitek_droid_commander_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_freitek_droid_commander_mk2.iff	droid_interface	ddi_0
ddi_freitek_droid_commander_mk3	object/tangible/ship/components/droid_interface/ddi_freitek_droid_commander_mk3.iff	object/tangible/ship/components/droid_interface/shared_ddi_freitek_droid_commander_mk3.iff	droid_interface	ddi_0
ddi_freitek_elite	object/tangible/ship/components/droid_interface/ddi_freitek_elite.iff	object/tangible/ship/components/droid_interface/shared_ddi_freitek_elite.iff	droid_interface	ddi_0
ddi_freitek_modified_droid_commander_mk1	object/tangible/ship/components/droid_interface/ddi_freitek_modified_droid_commander_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_freitek_modified_droid_commander_mk1.iff	droid_interface	ddi_0
ddi_gallofree_level1	object/tangible/ship/components/droid_interface/ddi_gallofree_level1.iff	object/tangible/ship/components/droid_interface/shared_ddi_gallofree_level1.iff	droid_interface	ddi_0
ddi_generic	object/tangible/ship/components/droid_interface/ddi_generic.iff	object/tangible/ship/components/droid_interface/shared_ddi_generic.iff	droid_interface	ddi_0
ddi_haor_chall_old_tech	object/tangible/ship/components/droid_interface/ddi_haor_chall_old_tech.iff	object/tangible/ship/components/droid_interface/shared_ddi_haor_chall_old_tech.iff	droid_interface	ddi_0
ddi_haor_chall_vintage_piece	object/tangible/ship/components/droid_interface/ddi_haor_chall_vintage_piece.iff	object/tangible/ship/components/droid_interface/shared_ddi_haor_chall_vintage_piece.iff	droid_interface	ddi_0
ddi_hk_advanced	object/tangible/ship/components/droid_interface/ddi_hk_advanced.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_advanced.iff	droid_interface	ddi_0
ddi_hk_elite	object/tangible/ship/components/droid_interface/ddi_hk_elite.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_elite.iff	droid_interface	ddi_0
ddi_hk_mk1	object/tangible/ship/components/droid_interface/ddi_hk_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_mk1.iff	droid_interface	ddi_0
ddi_hk_mk2	object/tangible/ship/components/droid_interface/ddi_hk_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_mk2.iff	droid_interface	ddi_0
ddi_hk_mk3	object/tangible/ship/components/droid_interface/ddi_hk_mk3.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_mk3.iff	droid_interface	ddi_0
ddi_hk_mk4	object/tangible/ship/components/droid_interface/ddi_hk_mk4.iff	object/tangible/ship/components/droid_interface/shared_ddi_hk_mk4.iff	droid_interface	ddi_0
ddi_incom_advanced_droid_interface	object/tangible/ship/components/droid_interface/ddi_incom_advanced_droid_interface.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_advanced_droid_interface.iff	droid_interface	ddi_0
ddi_incom_deluxe_droid_interface_mk1	object/tangible/ship/components/droid_interface/ddi_incom_deluxe_droid_interface_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_deluxe_droid_interface_mk1.iff	droid_interface	ddi_0
ddi_incom_droid_interface_mk1	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_droid_interface_mk1.iff	droid_interface	ddi_0
ddi_incom_droid_interface_mk2	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_droid_interface_mk2.iff	droid_interface	ddi_0
ddi_incom_droid_interface_mk3	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk3.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_droid_interface_mk3.iff	droid_interface	ddi_0
ddi_incom_droid_interface_mk4	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk4.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_droid_interface_mk4.iff	droid_interface	ddi_0
ddi_incom_elite	object/tangible/ship/components/droid_interface/ddi_incom_elite.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_elite.iff	droid_interface	ddi_0
ddi_incom_enhanced_droid_interface_mk4	object/tangible/ship/components/droid_interface/ddi_incom_enhanced_droid_interface_mk4.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_enhanced_droid_interface_mk4.iff	droid_interface	ddi_0
ddi_incom_fast_droid_interface_mk2	object/tangible/ship/components/droid_interface/ddi_incom_fast_droid_interface_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_incom_fast_droid_interface_mk2.iff	droid_interface	ddi_0
ddi_kde_governor_mk1	object/tangible/ship/components/droid_interface/ddi_kde_governor_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_kde_governor_mk1.iff	droid_interface	ddi_0
ddi_kde_governor_mk2	object/tangible/ship/components/droid_interface/ddi_kde_governor_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_kde_governor_mk2.iff	droid_interface	ddi_0
ddi_kessel_imperial_cygnus_dp44	object/tangible/ship/components/droid_interface/ddi_kessel_imperial_cygnus_dp44.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_imperial_cygnus_dp44.iff	droid_interface	ddi_0
ddi_kessel_imperial_sds_unknown_prototype	object/tangible/ship/components/droid_interface/ddi_kessel_imperial_sds_unknown_prototype.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_imperial_sds_unknown_prototype.iff	droid_interface	ddi_0
ddi_kessel_imperial_sfs_imperial_finest	object/tangible/ship/components/droid_interface/ddi_kessel_imperial_sfs_imperial_finest.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_imperial_sfs_imperial_finest.iff	droid_interface	ddi_0
ddi_kessel_rebel_incom_dx61	object/tangible/ship/components/droid_interface/ddi_kessel_rebel_incom_dx61.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_rebel_incom_dx61.iff	droid_interface	ddi_0
ddi_kessel_rebel_incom_supreme_interface	object/tangible/ship/components/droid_interface/ddi_kessel_rebel_incom_supreme_interface.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_rebel_incom_supreme_interface.iff	droid_interface	ddi_0
ddi_kessel_rebel_qualdex_integrated_array	object/tangible/ship/components/droid_interface/ddi_kessel_rebel_qualdex_integrated_array.iff	object/tangible/ship/components/droid_interface/shared_ddi_kessel_rebel_qualdex_integrated_array.iff	droid_interface	ddi_0
ddi_koensayr_simple_droid_interface	object/tangible/ship/components/droid_interface/ddi_koensayr_simple_droid_interface.iff	object/tangible/ship/components/droid_interface/shared_ddi_koensayr_simple_droid_interface.iff	droid_interface	ddi_0
ddi_koensayr_standard_droid_interface	object/tangible/ship/components/droid_interface/ddi_koensayr_standard_droid_interface.iff	object/tangible/ship/components/droid_interface/shared_ddi_koensayr_standard_droid_interface.iff	droid_interface	ddi_0
ddi_kse_advanced_manager	object/tangible/ship/components/droid_interface/ddi_kse_advanced_manager.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_advanced_manager.iff	droid_interface	ddi_0
ddi_kse_custom_manager_mk2	object/tangible/ship/components/droid_interface/ddi_kse_custom_manager_mk2.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_custom_manager_mk2.iff	droid_interface	ddi_0
ddi_kse_elite_manager_1	object/tangible/ship/components/droid_interface/ddi_kse_elite_manager_1.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_elite_manager_1.iff	droid_interface	ddi_0
ddi_kse_elite_manager_2	object/tangible/ship/components/droid_interface/ddi_kse_elite_manager_2.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_elite_manager_2.iff	droid_interface	ddi_0
ddi_kse_enhanced_manager_mk3	object/tangible/ship/components/droid_interface/ddi_kse_enhanced_manager_mk3.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_enhanced_manager_mk3.iff	droid_interface	ddi_0
ddi_kse_improved_manager_mk1	object/tangible/ship/components/droid_interface/ddi_kse_improved_manager_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_improved_manager_mk1.iff	droid_interface	ddi_0
ddi_kse_manager_mk1	object/tangible/ship/components/droid_interface/ddi_kse_manager_mk1.iff	object/tangible/ship/components/droid_interface/shared_ddi_kse_manager_mk1.iff	droid_interface	ddi_0
