creatureName	BaseLevel	Damagelevelmodifier	StatLevelModifier	ToHitLevelModifier	ArmorLevelModifier	difficultyClass	stealingFlags	notes	where	socialGroup	pvpFaction	isSpecialForces	template	minScale	maxScale	hue	minDrainModifier	maxDrainModifier	minFaucetModifier	maxFaucetModifier	armorKinetic	armorEnergy	armorBlast	armorHeat	armorCold	armorElectric	armorAcid	armorStun	attackSpeed	hasResources	milkType	meat	meatType	hide	hideType	bone	boneType	rare	rareType	geneProfile	minCash	maxCash	intLootRolls	intRollPercent	lootTable	lootList	collectionRoll	collectionLoot	col_faction	chronicleLootChance	chronicleLootCategory	canTame	wildAbilityList	niche	invulnerable	rootImmune	snareImmune	stunImmune	mezImmune	canNotPunish	tauntImmune	ignorePlayer	skillmods	objvars	scripts	clothesList	utterance	diction	canOfferMission	movement_speed	primary_weapon	primary_weapon_speed	secondary_weapon	secondary_weapon_speed	primary_weapon_specials	secondary_weapon_specials	aggressive	assist	stalker	herd	death_blow
fbase_rebel_heavy_trooper	90	2	1	0	0	ELITE			global	rebel	Rebel		rebel_crewman			0					40	0	0	50	50	50	50	-1	2														1	80	droid/elite_droid:elite_droid_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_holo_emitter_01"						android										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		droid_special_6	droid_special_6	0	3	
fbase_rebel_heavy_trooper_extreme	90	2	1	0	0	ELITE			global	rebel	Rebel		rebel_crewman			0					40	20	15	50	50	50	50	25	2														1	80	droid/elite_droid:elite_droid_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_holo_emitter_01"						android										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		droid_special_6	droid_special_6	0	3	
fbase_rebel_heavy_trooper_hard	90	2	1	0	0	ELITE			global	rebel	Rebel		rebel_crewman			0					40	20	15	50	50	50	50	25	2														1	80	droid/elite_droid:elite_droid_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_holo_emitter_01"						android										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		droid_special_6	droid_special_6	0	3	
fbase_rebel_liberator	90	0	0	0	3	NORMAL			naboo	rebel	Rebel		rebel_trooper			0					0	0	0	-1	30	-1	30	-1	2														1	80	npc/npc_81_90	elite_npc_8		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles,col_shattered_shard_02"						npc													rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_liberator_extreme	90	0	0	0	3	ELITE			gobal	rebel	Rebel		rebel_trooper			0					0	0	0	-1	30	-1	30	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc													rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_liberator_hard	90	0	0	0	3	ELITE			gobal	rebel	Rebel		rebel_trooper			0					0	0	0	-1	30	-1	30	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc													rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_master_sergeant	90	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_sergeant_major			0					0	0	0	0	0	0	0	-1	2														1	80	npc/npc_81_90	elite_npc_7		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	1
fbase_rebel_master_sergeant_hard	92	0	0	0	0	ELITE			global	rebel	Rebel		rebel_sergeant_major			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	1
fbase_rebel_medic	88	0	0	0	0	ELITE			global	rebel	Rebel		medic_rebel			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_61_70	elite_npc_7		"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_02,col_glass_shelving_02"						npc										string:recruiter=Rebel	npc.faction_recruiter.recruiter_setup		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_medic_hard	89	0	0	0	0	ELITE			global	rebel	Rebel		medic_rebel			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										string:recruiter=Rebel	npc.faction_recruiter.recruiter_setup		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_recruit	85	0	0	0	0	ELITE			global	rebel	Rebel		mercenary_weak			0					0	0	0	0	0	0	0	0	2														1	80	npc/elite_npc:elite_npc_61_70	elite_npc_7		"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_02,col_glass_shelving_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	1
fbase_rebel_recruit_hard	86	0	0	0	0	ELITE			global	rebel	Rebel		rebel_crewman			0					0	0	0	0	0	0	0	0	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	1
fbase_rebel_rifleman	89	1	-1	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					0	0	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_rifle		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_rifleman_extreme	89	1	-1	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_rifleman_hard	89	1	-1	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_rifle		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_sergeant	89	0	0	0	0	ELITE			global	rebel	Rebel		rebel_sergeant			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_61_70	elite_npc_7		"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_02,col_glass_shelving_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_sergeant_hard	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_sergeant			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_sharpshooter	90	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_trooper			0					0	0	0	0	0	0	0	-1	2														1	80	npc/npc_81_90	elite_npc_7		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_rifle		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_sharpshooter_hard	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_soldier	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					0	0	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_soldier_extreme	88	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_soldier_hard	88	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_squad_leader	90	0	0	0	5	NORMAL			global	rebel	Rebel		rebel_trooper			0					0	0	0	-1	30	-1	30	-1	2														1	80	npc/npc_81_90	elite_npc_8		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military							melee_special_6	melee_special_6	0	3	
fbase_rebel_squad_leader_extreme	89	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	0	0	30	0	30	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_squad_leader_hard	92	0	0	0	0	ELITE			global	rebel	Rebel		rebel_trooper			0					10	10	0	0	30	0	30	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table"						npc										int:ai.noChatMood=1	ai.soldier		rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_warrant_officer_ii	92	0	0	0	0	ELITE			global	rebel	Rebel		rebel_lieutenant_colonel			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_61_70	elite_npc_7		"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_glass_shelving_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_rebel_warrant_officer_ii_hard	90	2	1	0	0	ELITE			global	rebel	Rebel		rebel_lieutenant_colonel			0					0	0	0	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1			rebel	military			rebel_carbine		rebel_pistol		officer_special_6	officer_special_6	0	3	
fbase_sand_trooper	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_sand_trooper_m.iff	1	1	0					0	0	40	100	-1	-1	-1	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			imperial_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
fbase_sand_trooper_extreme	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_sand_trooper_m.iff	1	1	0					0	0	40	100	-1	-1	-1	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			stormtrooper_carbine		stormtrooper_pistol		officer_special_6	officer_special_6	0	3	
fbase_sand_trooper_hard	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_sand_trooper_m.iff	1	1	0					0	0	40	100	-1	-1	-1	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			imperial_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
fbase_scout_trooper	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_scout_trooper_white_white.iff			0					15	15	0	0	0	-1	0	-1	2														1	80	npc/elite_npc:elite_npc_61_70	elite_npc_7		"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_02,col_glass_shelving_02"						npc											"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		military	military			stormtrooper_carbine		stormtrooper_pistol		officer_3	officer_3	0	2	
fbase_scout_trooper_extreme	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_scout_trooper_white_white.iff			0					15	15	0	0	0	-1	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc											"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		military	military			stormtrooper_carbine		stormtrooper_pistol		officer_special_6	officer_special_6	0	3	
fbase_scout_trooper_hard	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_scout_trooper_white_white.iff			0					15	15	0	0	0	-1	0	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc											"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		military	military			imperial_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
fbase_specialist_noncom	85	0	0	0	0	NORMAL			global	imperial	Imperial		imperial_officer			0					0	0	0	0	0	0	0	0	2														1	80	npc/npc_81_90	elite_npc_7		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		military	military			imperial_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
fbase_specialist_noncom_hard	90	0	0	0	0	ELITE			global	imperial	Imperial		imperial_officer			0					0	0	0	0	0	0	0	0	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		military	military			imperial_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
fbase_storm_commando	90	2	1	0	5	ELITE			global	imperial	Imperial		dressed_scout_trooper_black_black.iff	1	1	0					0	0	0	30	-1	30	-1	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			commando_ranged		commando_melee		officer_special_6	melee_special_6	0	3	1
fbase_storm_commando_extreme	90	2	1	0	5	ELITE			global	imperial	Imperial		dressed_scout_trooper_black_black.iff	1	1	0					0	0	0	30	0	30	-1	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			commando_ranged		commando_melee		officer_special_6	melee_special_6	0	3	1
fbase_storm_commando_hard	90	2	1	0	5	ELITE			global	imperial	Imperial		dressed_scout_trooper_black_black.iff	1	1	0					0	0	0	30	0	30	-1	-1	2														1	80	npc/elite_npc:elite_npc_81_90	elite_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			commando_ranged		commando_melee		officer_special_6	melee_special_6	0	3	1
fbase_stormtrooper	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			stormtrooper_carbine				officer_special_6	officer_special_6	0	3	
fbase_stormtrooper_bombardier	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_bombardier_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2														1	80	npc/elite_npc:elite_npc_71_80	elite_npc_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc										int:ai.noChatMood=1	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"		stormtrooper	stormtrooper			stormtrooper_carbine		imperial_pistol		officer_special_6	officer_special_6	0	3	
